Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Common Name,Species Code,Confidence,Begin Path,File Offset (s)
139,Spectrogram 1,1,100014,100017,0,12000,Black Redstart,blared1,0.438,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_091500.wav,39
140,Spectrogram 1,1,100017,100020,0,12000,Black Redstart,blared1,0.6891,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_091500.wav,42
141,Spectrogram 1,1,100023,100026,0,12000,Black Redstart,blared1,0.3311,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_091500.wav,48
142,Spectrogram 1,1,100029,100032,0,12000,Black Redstart,blared1,0.8523,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_091500.wav,54
143,Spectrogram 1,1,100179,100182,0,12000,Black Redstart,blared1,0.1434,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_093000.wav,24
144,Spectrogram 1,1,100194,100197,0,12000,Black Redstart,blared1,0.1723,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_093000.wav,39
145,Spectrogram 1,1,100197,100200,0,12000,Black Redstart,blared1,0.1933,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_093000.wav,42
146,Spectrogram 1,1,100212,100215,0,12000,Black Redstart,blared1,0.1681,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_093000.wav,57
147,Spectrogram 1,1,100218,100221,0,12000,Black Redstart,blared1,0.193,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_093500.wav,3
148,Spectrogram 1,1,100221,100224,0,12000,Black Redstart,blared1,0.2175,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_093500.wav,6
149,Spectrogram 1,1,100227,100230,0,12000,Black Redstart,blared1,0.308,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_093500.wav,12
150,Spectrogram 1,1,100239,100242,0,12000,Black Redstart,blared1,0.2133,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_093500.wav,24
151,Spectrogram 1,1,100254,100257,0,12000,Black Redstart,blared1,0.1399,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_093500.wav,39
152,Spectrogram 1,1,100257,100260,0,12000,Black Redstart,blared1,0.2631,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_093500.wav,42
153,Spectrogram 1,1,100260,100263,0,12000,Black Redstart,blared1,0.1211,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_093500.wav,45
154,Spectrogram 1,1,100263,100266,0,12000,Black Redstart,blared1,0.1343,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_093500.wav,48
155,Spectrogram 1,1,101598,101601,0,12000,Black Redstart,blared1,0.7639,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_113000.wav,3
156,Spectrogram 1,1,101832,101835,0,12000,Black Redstart,blared1,0.6031,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_114500.wav,57
157,Spectrogram 1,1,101979,101982,0,12000,Black Redstart,blared1,0.8666,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_120000.wav,24
158,Spectrogram 1,1,101982,101985,0,12000,Black Redstart,blared1,0.5418,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_120000.wav,27
159,Spectrogram 1,1,102141,102144,0,12000,Black Redstart,blared1,0.1381,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_121500.wav,6
160,Spectrogram 1,1,102147,102150,0,12000,Black Redstart,blared1,0.8627,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_121500.wav,12
161,Spectrogram 1,1,102150,102153,0,12000,Black Redstart,blared1,0.9894,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_121500.wav,15
162,Spectrogram 1,1,102153,102156,0,12000,Black Redstart,blared1,0.9153,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_121500.wav,18
163,Spectrogram 1,1,102156,102159,0,12000,Black Redstart,blared1,0.9898,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_121500.wav,21
164,Spectrogram 1,1,102159,102162,0,12000,Black Redstart,blared1,0.99,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_121500.wav,24
165,Spectrogram 1,1,102162,102165,0,12000,Black Redstart,blared1,0.9625,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_121500.wav,27
166,Spectrogram 1,1,102165,102168,0,12000,Black Redstart,blared1,0.9896,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_121500.wav,30
167,Spectrogram 1,1,102168,102171,0,12000,Black Redstart,blared1,0.9899,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_121500.wav,33
168,Spectrogram 1,1,102171,102174,0,12000,Black Redstart,blared1,0.951,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_121500.wav,36
169,Spectrogram 1,1,102174,102177,0,12000,Black Redstart,blared1,0.9802,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_121500.wav,39
170,Spectrogram 1,1,102177,102180,0,12000,Black Redstart,blared1,0.6518,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_121500.wav,42
171,Spectrogram 1,1,102180,102183,0,12000,Black Redstart,blared1,0.7732,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_121500.wav,45
172,Spectrogram 1,1,102426,102429,0,12000,Black Redstart,blared1,0.1684,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_123500.wav,51
173,Spectrogram 1,1,102429,102432,0,12000,Black Redstart,blared1,0.1962,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_123500.wav,54
174,Spectrogram 1,1,104088,104091,0,12000,Black Redstart,blared1,0.3433,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_145500.wav,33
175,Spectrogram 1,1,104091,104094,0,12000,Black Redstart,blared1,0.8679,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_145500.wav,36
176,Spectrogram 1,1,104094,104097,0,12000,Black Redstart,blared1,0.6675,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_145500.wav,39
177,Spectrogram 1,1,104100,104103,0,12000,Black Redstart,blared1,0.2456,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_145500.wav,45
178,Spectrogram 1,1,104304,104307,0,12000,Black Redstart,blared1,0.3003,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_151500.wav,9
179,Spectrogram 1,1,104307,104310,0,12000,Black Redstart,blared1,0.3167,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_151500.wav,12
180,Spectrogram 1,1,104310,104313,0,12000,Black Redstart,blared1,0.1287,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_151500.wav,15
181,Spectrogram 1,1,104313,104316,0,12000,Black Redstart,blared1,0.5123,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_151500.wav,18
182,Spectrogram 1,1,104322,104325,0,12000,Black Redstart,blared1,0.175,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_151500.wav,27
183,Spectrogram 1,1,104325,104328,0,12000,Black Redstart,blared1,0.1264,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_151500.wav,30
184,Spectrogram 1,1,104328,104331,0,12000,Black Redstart,blared1,0.1632,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_151500.wav,33
185,Spectrogram 1,1,104331,104334,0,12000,Black Redstart,blared1,0.2583,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_151500.wav,36
186,Spectrogram 1,1,104334,104337,0,12000,Black Redstart,blared1,0.5461,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_151500.wav,39
187,Spectrogram 1,1,104340,104343,0,12000,Black Redstart,blared1,0.3198,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_151500.wav,45
188,Spectrogram 1,1,104622,104625,0,12000,Black Redstart,blared1,0.2461,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_154000.wav,27
189,Spectrogram 1,1,104628,104631,0,12000,Black Redstart,blared1,0.3608,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\wood st\Data2\1WOODSTREET_20240708_154000.wav,33
