Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Common Name,Species Code,Confidence,Begin Path,File Offset (s)
1,Spectrogram 1,1,72375,72378,0,12000,Black Redstart,blared1,0.1161,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\120 Fenchurch June 18 all\fenchurch_birds\FENCHURCH_20240615_191000.wav,27
