Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Common Name,Species Code,Confidence,Begin Path,File Offset (s)
293,Spectrogram 1,1,65301,65304,0,12000,Black Redstart,blared1,0.4675,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_091500.wav,21
294,Spectrogram 1,1,65304,65307,0,12000,Black Redstart,blared1,0.1562,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_091500.wav,24
295,Spectrogram 1,1,65325,65328,0,12000,Black Redstart,blared1,0.2454,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_091500.wav,45
296,Spectrogram 1,1,65337,65340,0,12000,Black Redstart,blared1,0.7366,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_091500.wav,57
297,Spectrogram 1,1,65343,65346,0,12000,Black Redstart,blared1,0.1144,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_092000.wav,3
298,Spectrogram 1,1,65373,65376,0,12000,Black Redstart,blared1,0.2909,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_092000.wav,33
299,Spectrogram 1,1,65421,65424,0,12000,Black Redstart,blared1,0.5204,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_092500.wav,21
300,Spectrogram 1,1,65424,65427,0,12000,Black Redstart,blared1,0.5964,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_092500.wav,24
301,Spectrogram 1,1,65448,65451,0,12000,Black Redstart,blared1,0.3866,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_092500.wav,48
302,Spectrogram 1,1,65553,65556,0,12000,Black Redstart,blared1,0.5581,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_093500.wav,33
303,Spectrogram 1,1,65610,65613,0,12000,Black Redstart,blared1,0.5058,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_094000.wav,30
304,Spectrogram 1,1,65619,65622,0,12000,Black Redstart,blared1,0.3286,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_094000.wav,39
305,Spectrogram 1,1,66033,66036,0,12000,Black Redstart,blared1,0.1008,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_101500.wav,33
306,Spectrogram 1,1,66336,66339,0,12000,Black Redstart,blared1,0.2489,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_104000.wav,36
307,Spectrogram 1,1,66366,66369,0,12000,Black Redstart,blared1,0.1995,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_104500.wav,6
308,Spectrogram 1,1,66372,66375,0,12000,Black Redstart,blared1,0.4047,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_104500.wav,12
309,Spectrogram 1,1,66378,66381,0,12000,Black Redstart,blared1,0.7784,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_104500.wav,18
310,Spectrogram 1,1,66381,66384,0,12000,Black Redstart,blared1,0.9892,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_104500.wav,21
311,Spectrogram 1,1,66387,66390,0,12000,Black Redstart,blared1,0.6576,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_104500.wav,27
312,Spectrogram 1,1,66432,66435,0,12000,Black Redstart,blared1,0.6127,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_105000.wav,12
313,Spectrogram 1,1,66546,66549,0,12000,Black Redstart,blared1,0.6947,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_110000.wav,6
314,Spectrogram 1,1,67263,67266,0,12000,Black Redstart,blared1,0.1704,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_120000.wav,3
315,Spectrogram 1,1,67299,67302,0,12000,Black Redstart,blared1,0.3953,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_120000.wav,39
316,Spectrogram 1,1,67422,67425,0,12000,Black Redstart,blared1,0.2058,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_121000.wav,42
317,Spectrogram 1,1,67542,67545,0,12000,Black Redstart,blared1,0.231,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_122000.wav,42
318,Spectrogram 1,1,67572,67575,0,12000,Black Redstart,blared1,0.9868,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_122500.wav,12
319,Spectrogram 1,1,67581,67584,0,12000,Black Redstart,blared1,0.7018,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_122500.wav,21
320,Spectrogram 1,1,67584,67587,0,12000,Black Redstart,blared1,0.4339,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_122500.wav,24
321,Spectrogram 1,1,67641,67644,0,12000,Black Redstart,blared1,0.3316,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_123000.wav,21
322,Spectrogram 1,1,67668,67671,0,12000,Black Redstart,blared1,0.5288,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_123000.wav,48
323,Spectrogram 1,1,68346,68349,0,12000,Black Redstart,blared1,0.5032,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_133000.wav,6
324,Spectrogram 1,1,68412,68415,0,12000,Black Redstart,blared1,0.9103,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_133500.wav,12
325,Spectrogram 1,1,68472,68475,0,12000,Black Redstart,blared1,0.8695,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_134000.wav,12
326,Spectrogram 1,1,68481,68484,0,12000,Black Redstart,blared1,0.7429,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_134000.wav,21
327,Spectrogram 1,1,68493,68496,0,12000,Black Redstart,blared1,0.1431,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_134000.wav,33
328,Spectrogram 1,1,68592,68595,0,12000,Black Redstart,blared1,0.2823,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_135000.wav,12
329,Spectrogram 1,1,68643,68646,0,12000,Black Redstart,blared1,0.7819,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_135500.wav,3
330,Spectrogram 1,1,69300,69303,0,12000,Black Redstart,blared1,0.9158,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_145000.wav,0
331,Spectrogram 1,1,69312,69315,0,12000,Black Redstart,blared1,0.6806,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_145000.wav,12
332,Spectrogram 1,1,69318,69321,0,12000,Black Redstart,blared1,0.6615,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_145000.wav,18
333,Spectrogram 1,1,69321,69324,0,12000,Black Redstart,blared1,0.1592,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_145000.wav,21
334,Spectrogram 1,1,69327,69330,0,12000,Black Redstart,blared1,0.13,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_145000.wav,27
335,Spectrogram 1,1,69333,69336,0,12000,Black Redstart,blared1,0.9553,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_145000.wav,33
336,Spectrogram 1,1,69342,69345,0,12000,Black Redstart,blared1,0.1252,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_145000.wav,42
337,Spectrogram 1,1,69348,69351,0,12000,Black Redstart,blared1,0.6602,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_145000.wav,48
338,Spectrogram 1,1,69726,69729,0,12000,Black Redstart,blared1,0.2899,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_152500.wav,6
339,Spectrogram 1,1,69735,69738,0,12000,Black Redstart,blared1,0.5957,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_152500.wav,15
340,Spectrogram 1,1,69747,69750,0,12000,Black Redstart,blared1,0.173,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_152500.wav,27
341,Spectrogram 1,1,69795,69798,0,12000,Black Redstart,blared1,0.1534,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_153000.wav,15
342,Spectrogram 1,1,69819,69822,0,12000,Black Redstart,blared1,0.1177,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_153000.wav,39
343,Spectrogram 1,1,69822,69825,0,12000,Black Redstart,blared1,0.9982,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_153000.wav,42
344,Spectrogram 1,1,69843,69846,0,12000,Black Redstart,blared1,0.9907,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_153500.wav,3
345,Spectrogram 1,1,69861,69864,0,12000,Black Redstart,blared1,0.9418,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_153500.wav,21
346,Spectrogram 1,1,69864,69867,0,12000,Black Redstart,blared1,0.9976,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_153500.wav,24
347,Spectrogram 1,1,69882,69885,0,12000,Black Redstart,blared1,0.9323,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_153500.wav,42
348,Spectrogram 1,1,69885,69888,0,12000,Black Redstart,blared1,0.9931,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_153500.wav,45
349,Spectrogram 1,1,69888,69891,0,12000,Black Redstart,blared1,0.3004,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_153500.wav,48
350,Spectrogram 1,1,69921,69924,0,12000,Black Redstart,blared1,0.9571,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_154000.wav,21
351,Spectrogram 1,1,69942,69945,0,12000,Black Redstart,blared1,0.989,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_154000.wav,42
352,Spectrogram 1,1,69954,69957,0,12000,Black Redstart,blared1,0.4729,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_154000.wav,54
353,Spectrogram 1,1,72117,72120,0,12000,Black Redstart,blared1,0.3403,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_184000.wav,57
354,Spectrogram 1,1,72423,72426,0,12000,Black Redstart,blared1,0.9968,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_191000.wav,3
355,Spectrogram 1,1,72426,72429,0,12000,Black Redstart,blared1,1,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_191000.wav,6
356,Spectrogram 1,1,73260,73263,0,12000,Black Redstart,blared1,0.2062,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_202000.wav,0
357,Spectrogram 1,1,73275,73278,0,12000,Black Redstart,blared1,0.1273,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_202000.wav,15
358,Spectrogram 1,1,73296,73299,0,12000,Black Redstart,blared1,0.17,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_202000.wav,36
359,Spectrogram 1,1,73305,73308,0,12000,Black Redstart,blared1,0.1035,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240622_202000.wav,45
360,Spectrogram 1,1,77742,77745,0,12000,Black Redstart,blared1,0.1111,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_025002.wav,15
361,Spectrogram 1,1,77985,77988,0,12000,Black Redstart,blared1,0.8825,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_031002.wav,30
362,Spectrogram 1,1,78102,78105,0,12000,Black Redstart,blared1,0.7297,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_032002.wav,33
363,Spectrogram 1,1,78162,78165,0,12000,Black Redstart,blared1,0.3571,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_032502.wav,36
364,Spectrogram 1,1,78297,78300,0,12000,Black Redstart,blared1,0.1184,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_034002.wav,0
365,Spectrogram 1,1,78327,78330,0,12000,Black Redstart,blared1,0.1522,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_034002.wav,30
366,Spectrogram 1,1,78723,78726,0,12000,Black Redstart,blared1,0.3912,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_041502.wav,27
367,Spectrogram 1,1,78729,78732,0,12000,Black Redstart,blared1,0.3681,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_041502.wav,33
368,Spectrogram 1,1,78807,78810,0,12000,Black Redstart,blared1,0.8504,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_042002.wav,54
369,Spectrogram 1,1,78900,78903,0,12000,Black Redstart,blared1,0.2419,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_043002.wav,33
370,Spectrogram 1,1,78921,78924,0,12000,Black Redstart,blared1,0.8079,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_043002.wav,54
371,Spectrogram 1,1,78930,78933,0,12000,Black Redstart,blared1,0.6611,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_043502.wav,6
372,Spectrogram 1,1,78942,78945,0,12000,Black Redstart,blared1,0.9399,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_043502.wav,18
373,Spectrogram 1,1,78957,78960,0,12000,Black Redstart,blared1,0.5803,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_043502.wav,33
374,Spectrogram 1,1,79005,79008,0,12000,Black Redstart,blared1,0.9853,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_044002.wav,24
375,Spectrogram 1,1,79122,79125,0,12000,Black Redstart,blared1,0.1392,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_045002.wav,27
376,Spectrogram 1,1,79131,79134,0,12000,Black Redstart,blared1,0.9603,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_045002.wav,36
377,Spectrogram 1,1,79137,79140,0,12000,Black Redstart,blared1,0.8806,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_045002.wav,42
378,Spectrogram 1,1,79143,79146,0,12000,Black Redstart,blared1,0.9589,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_045002.wav,48
379,Spectrogram 1,1,79155,79158,0,12000,Black Redstart,blared1,0.4864,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_045502.wav,3
380,Spectrogram 1,1,79302,79305,0,12000,Black Redstart,blared1,0.4925,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_050502.wav,36
381,Spectrogram 1,1,79332,79335,0,12000,Black Redstart,blared1,0.8495,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_051002.wav,9
382,Spectrogram 1,1,79338,79341,0,12000,Black Redstart,blared1,0.5547,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_051002.wav,15
383,Spectrogram 1,1,79344,79347,0,12000,Black Redstart,blared1,0.5917,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_051002.wav,21
384,Spectrogram 1,1,79359,79362,0,12000,Black Redstart,blared1,0.3517,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_051002.wav,36
385,Spectrogram 1,1,79368,79371,0,12000,Black Redstart,blared1,0.1716,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_051002.wav,45
386,Spectrogram 1,1,79386,79389,0,12000,Black Redstart,blared1,0.1768,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_051500.wav,6
387,Spectrogram 1,1,79725,79728,0,12000,Black Redstart,blared1,0.1064,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_054000.wav,45
388,Spectrogram 1,1,79737,79740,0,12000,Black Redstart,blared1,0.5028,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_054000.wav,57
389,Spectrogram 1,1,79800,79803,0,12000,Black Redstart,blared1,0.9717,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_055000.wav,0
390,Spectrogram 1,1,79854,79857,0,12000,Black Redstart,blared1,0.7755,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_055000.wav,54
391,Spectrogram 1,1,79860,79863,0,12000,Black Redstart,blared1,0.1769,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_055500.wav,0
392,Spectrogram 1,1,79863,79866,0,12000,Black Redstart,blared1,0.2379,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_055500.wav,3
393,Spectrogram 1,1,79884,79887,0,12000,Black Redstart,blared1,0.2542,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_055500.wav,24
394,Spectrogram 1,1,79890,79893,0,12000,Black Redstart,blared1,0.2811,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_055500.wav,30
395,Spectrogram 1,1,79941,79944,0,12000,Black Redstart,blared1,0.9776,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_060000.wav,21
396,Spectrogram 1,1,79950,79953,0,12000,Black Redstart,blared1,0.353,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_060000.wav,30
397,Spectrogram 1,1,79989,79992,0,12000,Black Redstart,blared1,0.2572,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_060500.wav,9
398,Spectrogram 1,1,79998,80001,0,12000,Black Redstart,blared1,0.1834,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_060500.wav,18
399,Spectrogram 1,1,80070,80073,0,12000,Black Redstart,blared1,0.1058,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_061000.wav,30
400,Spectrogram 1,1,80103,80106,0,12000,Black Redstart,blared1,0.1068,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_061500.wav,3
401,Spectrogram 1,1,80178,80181,0,12000,Black Redstart,blared1,0.759,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_062000.wav,18
402,Spectrogram 1,1,80187,80190,0,12000,Black Redstart,blared1,0.8653,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_062000.wav,27
403,Spectrogram 1,1,80199,80202,0,12000,Black Redstart,blared1,0.1876,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_062000.wav,39
404,Spectrogram 1,1,80229,80232,0,12000,Black Redstart,blared1,0.9547,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_062500.wav,9
405,Spectrogram 1,1,80247,80250,0,12000,Black Redstart,blared1,0.4898,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_062500.wav,27
406,Spectrogram 1,1,80259,80262,0,12000,Black Redstart,blared1,0.9853,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_062500.wav,39
407,Spectrogram 1,1,80268,80271,0,12000,Black Redstart,blared1,0.9334,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_062500.wav,48
408,Spectrogram 1,1,80295,80298,0,12000,Black Redstart,blared1,0.1223,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_063000.wav,15
409,Spectrogram 1,1,80307,80310,0,12000,Black Redstart,blared1,0.4943,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_063000.wav,27
410,Spectrogram 1,1,80316,80319,0,12000,Black Redstart,blared1,0.5694,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_063000.wav,36
411,Spectrogram 1,1,80337,80340,0,12000,Black Redstart,blared1,0.377,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_063000.wav,57
412,Spectrogram 1,1,80343,80346,0,12000,Black Redstart,blared1,0.2453,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_063500.wav,3
413,Spectrogram 1,1,80352,80355,0,12000,Black Redstart,blared1,0.1454,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_063500.wav,12
414,Spectrogram 1,1,80361,80364,0,12000,Black Redstart,blared1,0.1235,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_063500.wav,21
415,Spectrogram 1,1,80367,80370,0,12000,Black Redstart,blared1,0.9661,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_063500.wav,27
416,Spectrogram 1,1,80373,80376,0,12000,Black Redstart,blared1,0.8285,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_063500.wav,33
417,Spectrogram 1,1,80385,80388,0,12000,Black Redstart,blared1,0.842,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_063500.wav,45
418,Spectrogram 1,1,80490,80493,0,12000,Black Redstart,blared1,0.5927,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_064500.wav,30
419,Spectrogram 1,1,80493,80496,0,12000,Black Redstart,blared1,0.2279,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_064500.wav,33
420,Spectrogram 1,1,80505,80508,0,12000,Black Redstart,blared1,0.1938,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_064500.wav,45
421,Spectrogram 1,1,80511,80514,0,12000,Black Redstart,blared1,0.939,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_064500.wav,51
422,Spectrogram 1,1,80514,80517,0,12000,Black Redstart,blared1,0.52,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_064500.wav,54
423,Spectrogram 1,1,80520,80523,0,12000,Black Redstart,blared1,0.9925,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_065000.wav,0
424,Spectrogram 1,1,80553,80556,0,12000,Black Redstart,blared1,0.6736,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_065000.wav,33
425,Spectrogram 1,1,81024,81027,0,12000,Black Redstart,blared1,0.5305,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_073000.wav,24
426,Spectrogram 1,1,81027,81030,0,12000,Black Redstart,blared1,0.4801,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_073000.wav,27
427,Spectrogram 1,1,81042,81045,0,12000,Black Redstart,blared1,0.2317,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_073000.wav,42
428,Spectrogram 1,1,81063,81066,0,12000,Black Redstart,blared1,0.8202,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_073500.wav,3
429,Spectrogram 1,1,81249,81252,0,12000,Black Redstart,blared1,0.2981,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_075000.wav,9
430,Spectrogram 1,1,81258,81261,0,12000,Black Redstart,blared1,0.6674,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_075000.wav,18
431,Spectrogram 1,1,81360,81363,0,12000,Black Redstart,blared1,0.3672,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_080000.wav,0
432,Spectrogram 1,1,81423,81426,0,12000,Black Redstart,blared1,0.9805,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_080500.wav,3
433,Spectrogram 1,1,81450,81453,0,12000,Black Redstart,blared1,0.5335,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_080500.wav,30
434,Spectrogram 1,1,81663,81666,0,12000,Black Redstart,blared1,0.1657,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240623_082500.wav,3
