Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Common Name,Species Code,Confidence,Begin Path,File Offset (s)
1,Spectrogram 1,1,840,843,0,12000,Black Redstart,blared1,0.751,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_150500.wav,0
2,Spectrogram 1,1,846,849,0,12000,Black Redstart,blared1,0.902,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_150500.wav,6
3,Spectrogram 1,1,873,876,0,12000,Black Redstart,blared1,0.7556,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_150500.wav,33
4,Spectrogram 1,1,882,885,0,12000,Black Redstart,blared1,0.8538,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_150500.wav,42
5,Spectrogram 1,1,963,966,0,12000,Black Redstart,blared1,0.1801,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_151500.wav,3
6,Spectrogram 1,1,978,981,0,12000,Black Redstart,blared1,0.9956,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_151500.wav,18
7,Spectrogram 1,1,981,984,0,12000,Black Redstart,blared1,0.1354,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_151500.wav,21
8,Spectrogram 1,1,1011,1014,0,12000,Black Redstart,blared1,0.9266,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_151500.wav,51
9,Spectrogram 1,1,1032,1035,0,12000,Black Redstart,blared1,0.1552,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_152000.wav,12
10,Spectrogram 1,1,1035,1038,0,12000,Black Redstart,blared1,0.3166,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_152000.wav,15
11,Spectrogram 1,1,1038,1041,0,12000,Black Redstart,blared1,0.2486,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_152000.wav,18
12,Spectrogram 1,1,1044,1047,0,12000,Black Redstart,blared1,0.9556,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_152000.wav,24
13,Spectrogram 1,1,1062,1065,0,12000,Black Redstart,blared1,0.3995,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_152000.wav,42
14,Spectrogram 1,1,1077,1080,0,12000,Black Redstart,blared1,0.1528,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_152000.wav,57
15,Spectrogram 1,1,1080,1083,0,12000,Black Redstart,blared1,0.9179,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_152500.wav,0
16,Spectrogram 1,1,1095,1098,0,12000,Black Redstart,blared1,0.9809,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_152500.wav,15
17,Spectrogram 1,1,1098,1101,0,12000,Black Redstart,blared1,0.4556,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_152500.wav,18
18,Spectrogram 1,1,1101,1104,0,12000,Black Redstart,blared1,0.9947,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_152500.wav,21
19,Spectrogram 1,1,1104,1107,0,12000,Black Redstart,blared1,0.6825,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_152500.wav,24
20,Spectrogram 1,1,1107,1110,0,12000,Black Redstart,blared1,0.3617,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_152500.wav,27
21,Spectrogram 1,1,1110,1113,0,12000,Black Redstart,blared1,0.9995,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_152500.wav,30
22,Spectrogram 1,1,1116,1119,0,12000,Black Redstart,blared1,0.9902,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_152500.wav,36
23,Spectrogram 1,1,1119,1122,0,12000,Black Redstart,blared1,0.9673,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_152500.wav,39
24,Spectrogram 1,1,1125,1128,0,12000,Black Redstart,blared1,0.5966,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_152500.wav,45
25,Spectrogram 1,1,1137,1140,0,12000,Black Redstart,blared1,0.48,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_152500.wav,57
26,Spectrogram 1,1,1368,1371,0,12000,Black Redstart,blared1,0.2759,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_154500.wav,48
27,Spectrogram 1,1,1371,1374,0,12000,Black Redstart,blared1,0.7555,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_154500.wav,51
28,Spectrogram 1,1,1440,1443,0,12000,Black Redstart,blared1,0.9849,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_155500.wav,0
29,Spectrogram 1,1,1452,1455,0,12000,Black Redstart,blared1,0.9885,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_155500.wav,12
30,Spectrogram 1,1,1455,1458,0,12000,Black Redstart,blared1,0.2978,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_155500.wav,15
31,Spectrogram 1,1,1464,1467,0,12000,Black Redstart,blared1,0.1827,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_155500.wav,24
32,Spectrogram 1,1,1584,1587,0,12000,Black Redstart,blared1,0.9882,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_160500.wav,24
33,Spectrogram 1,1,1587,1590,0,12000,Black Redstart,blared1,0.999,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_160500.wav,27
34,Spectrogram 1,1,1602,1605,0,12000,Black Redstart,blared1,0.9794,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_160500.wav,42
35,Spectrogram 1,1,1608,1611,0,12000,Black Redstart,blared1,0.9823,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_160500.wav,48
36,Spectrogram 1,1,1611,1614,0,12000,Black Redstart,blared1,0.9996,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_160500.wav,51
37,Spectrogram 1,1,1845,1848,0,12000,Black Redstart,blared1,0.6949,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_162500.wav,45
38,Spectrogram 1,1,1857,1860,0,12000,Black Redstart,blared1,0.2025,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_162500.wav,57
39,Spectrogram 1,1,1860,1863,0,12000,Black Redstart,blared1,0.9867,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_163000.wav,0
40,Spectrogram 1,1,1863,1866,0,12000,Black Redstart,blared1,0.999,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_163000.wav,3
41,Spectrogram 1,1,1884,1887,0,12000,Black Redstart,blared1,0.9752,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_163000.wav,24
42,Spectrogram 1,1,1887,1890,0,12000,Black Redstart,blared1,0.9942,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_163000.wav,27
43,Spectrogram 1,1,1932,1935,0,12000,Black Redstart,blared1,0.7423,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_163500.wav,12
44,Spectrogram 1,1,1935,1938,0,12000,Black Redstart,blared1,0.9996,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_163500.wav,15
45,Spectrogram 1,1,1938,1941,0,12000,Black Redstart,blared1,0.8301,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_163500.wav,18
46,Spectrogram 1,1,1941,1944,0,12000,Black Redstart,blared1,0.9992,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_163500.wav,21
47,Spectrogram 1,1,1947,1950,0,12000,Black Redstart,blared1,0.9546,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_163500.wav,27
48,Spectrogram 1,1,2055,2058,0,12000,Black Redstart,blared1,0.4216,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_164500.wav,15
49,Spectrogram 1,1,2064,2067,0,12000,Black Redstart,blared1,0.1672,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_164500.wav,24
50,Spectrogram 1,1,2070,2073,0,12000,Black Redstart,blared1,0.984,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_164500.wav,30
51,Spectrogram 1,1,2073,2076,0,12000,Black Redstart,blared1,0.1193,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_164500.wav,33
52,Spectrogram 1,1,2094,2097,0,12000,Black Redstart,blared1,0.2193,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_164500.wav,54
53,Spectrogram 1,1,2097,2100,0,12000,Black Redstart,blared1,0.2641,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_164500.wav,57
54,Spectrogram 1,1,2319,2322,0,12000,Black Redstart,blared1,0.6089,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_170500.wav,39
55,Spectrogram 1,1,2322,2325,0,12000,Black Redstart,blared1,0.9394,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_170500.wav,42
56,Spectrogram 1,1,2331,2334,0,12000,Black Redstart,blared1,0.4644,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_170500.wav,51
57,Spectrogram 1,1,2334,2337,0,12000,Black Redstart,blared1,0.9997,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_170500.wav,54
58,Spectrogram 1,1,2403,2406,0,12000,Black Redstart,blared1,0.3255,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_171500.wav,3
59,Spectrogram 1,1,2406,2409,0,12000,Black Redstart,blared1,0.1397,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_171500.wav,6
60,Spectrogram 1,1,2457,2460,0,12000,Black Redstart,blared1,0.949,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_171500.wav,57
61,Spectrogram 1,1,2718,2721,0,12000,Black Redstart,blared1,0.9911,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_174000.wav,18
62,Spectrogram 1,1,2730,2733,0,12000,Black Redstart,blared1,0.9986,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_174000.wav,30
63,Spectrogram 1,1,2739,2742,0,12000,Black Redstart,blared1,0.5581,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_174000.wav,39
64,Spectrogram 1,1,2745,2748,0,12000,Black Redstart,blared1,0.6238,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_174000.wav,45
65,Spectrogram 1,1,2769,2772,0,12000,Black Redstart,blared1,0.951,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_174500.wav,9
66,Spectrogram 1,1,3060,3063,0,12000,Black Redstart,blared1,0.4554,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_181000.wav,0
67,Spectrogram 1,1,3075,3078,0,12000,Black Redstart,blared1,0.2183,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_181000.wav,15
68,Spectrogram 1,1,3081,3084,0,12000,Black Redstart,blared1,0.9871,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_181000.wav,21
69,Spectrogram 1,1,3114,3117,0,12000,Black Redstart,blared1,0.4329,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_181000.wav,54
70,Spectrogram 1,1,3138,3141,0,12000,Black Redstart,blared1,0.9941,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_181500.wav,18
71,Spectrogram 1,1,3183,3186,0,12000,Black Redstart,blared1,0.1061,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_182000.wav,3
72,Spectrogram 1,1,3198,3201,0,12000,Black Redstart,blared1,0.8899,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_182000.wav,18
73,Spectrogram 1,1,3201,3204,0,12000,Black Redstart,blared1,0.1707,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_182000.wav,21
74,Spectrogram 1,1,3207,3210,0,12000,Black Redstart,blared1,0.1225,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_182000.wav,27
75,Spectrogram 1,1,3363,3366,0,12000,Black Redstart,blared1,0.9233,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_183500.wav,3
76,Spectrogram 1,1,3369,3372,0,12000,Black Redstart,blared1,0.8145,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_183500.wav,9
77,Spectrogram 1,1,3378,3381,0,12000,Black Redstart,blared1,0.9844,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_183500.wav,18
78,Spectrogram 1,1,3381,3384,0,12000,Black Redstart,blared1,0.996,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_183500.wav,21
79,Spectrogram 1,1,3426,3429,0,12000,Black Redstart,blared1,0.9431,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_184000.wav,6
80,Spectrogram 1,1,3438,3441,0,12000,Black Redstart,blared1,0.7777,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_184000.wav,18
81,Spectrogram 1,1,3441,3444,0,12000,Black Redstart,blared1,0.9514,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_184000.wav,21
82,Spectrogram 1,1,3447,3450,0,12000,Black Redstart,blared1,0.777,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_184000.wav,27
83,Spectrogram 1,1,3456,3459,0,12000,Black Redstart,blared1,0.8917,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_184000.wav,36
84,Spectrogram 1,1,3459,3462,0,12000,Black Redstart,blared1,0.2985,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_184000.wav,39
85,Spectrogram 1,1,3465,3468,0,12000,Black Redstart,blared1,0.6071,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_184000.wav,45
86,Spectrogram 1,1,3471,3474,0,12000,Black Redstart,blared1,0.8405,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_184000.wav,51
87,Spectrogram 1,1,3474,3477,0,12000,Black Redstart,blared1,0.9963,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_184000.wav,54
88,Spectrogram 1,1,3540,3543,0,12000,Black Redstart,blared1,0.6721,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_185000.wav,0
89,Spectrogram 1,1,3552,3555,0,12000,Black Redstart,blared1,0.1079,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_185000.wav,12
90,Spectrogram 1,1,3561,3564,0,12000,Black Redstart,blared1,0.8053,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_185000.wav,21
91,Spectrogram 1,1,3564,3567,0,12000,Black Redstart,blared1,0.7648,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_185000.wav,24
92,Spectrogram 1,1,3567,3570,0,12000,Black Redstart,blared1,0.6451,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_185000.wav,27
93,Spectrogram 1,1,3588,3591,0,12000,Black Redstart,blared1,0.9674,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_185000.wav,48
94,Spectrogram 1,1,3843,3846,0,12000,Black Redstart,blared1,0.213,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_191500.wav,3
95,Spectrogram 1,1,3888,3891,0,12000,Black Redstart,blared1,0.5042,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_191500.wav,48
96,Spectrogram 1,1,3912,3915,0,12000,Black Redstart,blared1,0.1366,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_192000.wav,12
97,Spectrogram 1,1,3930,3933,0,12000,Black Redstart,blared1,0.1672,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_192000.wav,30
98,Spectrogram 1,1,3945,3948,0,12000,Black Redstart,blared1,0.5733,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_192000.wav,45
99,Spectrogram 1,1,3948,3951,0,12000,Black Redstart,blared1,0.6267,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_192000.wav,48
100,Spectrogram 1,1,3954,3957,0,12000,Black Redstart,blared1,0.8887,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_192000.wav,54
101,Spectrogram 1,1,3966,3969,0,12000,Black Redstart,blared1,0.2467,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_192500.wav,6
102,Spectrogram 1,1,3975,3978,0,12000,Black Redstart,blared1,0.9052,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_192500.wav,15
103,Spectrogram 1,1,3978,3981,0,12000,Black Redstart,blared1,0.7985,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_192500.wav,18
104,Spectrogram 1,1,3999,4002,0,12000,Black Redstart,blared1,0.9493,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_192500.wav,39
105,Spectrogram 1,1,4029,4032,0,12000,Black Redstart,blared1,0.1183,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_193000.wav,9
106,Spectrogram 1,1,4032,4035,0,12000,Black Redstart,blared1,0.9945,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_193000.wav,12
107,Spectrogram 1,1,4038,4041,0,12000,Black Redstart,blared1,0.9678,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_193000.wav,18
108,Spectrogram 1,1,4044,4047,0,12000,Black Redstart,blared1,0.4794,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_193000.wav,24
109,Spectrogram 1,1,4047,4050,0,12000,Black Redstart,blared1,0.9969,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_193000.wav,27
110,Spectrogram 1,1,4077,4080,0,12000,Black Redstart,blared1,0.11,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_193000.wav,57
111,Spectrogram 1,1,4167,4170,0,12000,Black Redstart,blared1,0.3092,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240611_194000.wav,27
112,Spectrogram 1,1,9543,9546,0,12000,Black Redstart,blared1,0.3748,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_033002.wav,3
113,Spectrogram 1,1,9546,9549,0,12000,Black Redstart,blared1,0.4761,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_033002.wav,6
114,Spectrogram 1,1,9549,9552,0,12000,Black Redstart,blared1,0.9174,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_033002.wav,9
115,Spectrogram 1,1,9552,9555,0,12000,Black Redstart,blared1,0.999,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_033002.wav,12
116,Spectrogram 1,1,9555,9558,0,12000,Black Redstart,blared1,0.3143,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_033002.wav,15
117,Spectrogram 1,1,9558,9561,0,12000,Black Redstart,blared1,0.9193,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_033002.wav,18
118,Spectrogram 1,1,9561,9564,0,12000,Black Redstart,blared1,0.9884,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_033002.wav,21
119,Spectrogram 1,1,9564,9567,0,12000,Black Redstart,blared1,0.9864,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_033002.wav,24
120,Spectrogram 1,1,9567,9570,0,12000,Black Redstart,blared1,0.8567,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_033002.wav,27
121,Spectrogram 1,1,9570,9573,0,12000,Black Redstart,blared1,0.9173,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_033002.wav,30
122,Spectrogram 1,1,9573,9576,0,12000,Black Redstart,blared1,0.3626,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_033002.wav,33
123,Spectrogram 1,1,9576,9579,0,12000,Black Redstart,blared1,0.9529,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_033002.wav,36
124,Spectrogram 1,1,9579,9582,0,12000,Black Redstart,blared1,0.7747,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_033002.wav,39
125,Spectrogram 1,1,9582,9585,0,12000,Black Redstart,blared1,0.9806,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_033002.wav,42
126,Spectrogram 1,1,9585,9588,0,12000,Black Redstart,blared1,0.993,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_033002.wav,45
127,Spectrogram 1,1,9588,9591,0,12000,Black Redstart,blared1,0.9909,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_033002.wav,48
128,Spectrogram 1,1,9594,9597,0,12000,Black Redstart,blared1,0.9911,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_033002.wav,54
129,Spectrogram 1,1,9597,9600,0,12000,Black Redstart,blared1,0.9989,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_033502.wav,0
130,Spectrogram 1,1,9600,9603,0,12000,Black Redstart,blared1,0.5955,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_033502.wav,3
131,Spectrogram 1,1,9603,9606,0,12000,Black Redstart,blared1,0.8966,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_033502.wav,6
132,Spectrogram 1,1,9606,9609,0,12000,Black Redstart,blared1,0.8855,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_033502.wav,9
133,Spectrogram 1,1,9609,9612,0,12000,Black Redstart,blared1,0.9988,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_033502.wav,12
134,Spectrogram 1,1,9615,9618,0,12000,Black Redstart,blared1,0.9476,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_033502.wav,18
135,Spectrogram 1,1,9621,9624,0,12000,Black Redstart,blared1,0.9977,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_033502.wav,24
136,Spectrogram 1,1,9627,9630,0,12000,Black Redstart,blared1,0.9891,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_033502.wav,30
