Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Common Name,Species Code,Confidence,Begin Path,File Offset (s)
1,Spectrogram 1,1,77858,77861,0,12000,Black Redstart,blared1,0.14,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\inner temple\Data2\TEMPLE_20240707_055000.wav,27
